market_date,symbol,open,high,low,close,adj_close,volume,source_vendor,source_retrieved_at_utc,source_timezone,source_calendar
2017-03-15,SPY,237.55999755859375,239.44000244140625,237.2899932861328,238.9499969482422,206.3048095703125,96081800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-03-16,SPY,239.11000061035156,239.1999969482422,238.10000610351562,238.47999572753906,205.89898681640625,78344000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-03-17,SPY,237.75,237.97000122070312,237.02999877929688,237.02999877929688,205.5373992919922,89002100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-03-20,SPY,237.02999877929688,237.36000061035156,236.32000732421875,236.77000427246094,205.31199645996094,52537000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-03-21,SPY,237.47000122070312,237.61000061035156,233.5800018310547,233.72999572753906,202.67588806152344,131809300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-03-22,SPY,233.77000427246094,234.61000061035156,233.0500030517578,234.27999877929688,203.1527557373047,97569200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-03-23,SPY,234.27999877929688,235.33999633789062,233.60000610351562,234.02999877929688,202.9359893798828,100410300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-03-24,SPY,234.3800048828125,235.0399932861328,232.9600067138672,233.86000061035156,202.78863525390625,112504900,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-03-27,SPY,231.92999267578125,233.9199981689453,231.61000061035156,233.6199951171875,202.58045959472656,87454500,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-03-28,SPY,233.27000427246094,235.80999755859375,233.13999938964844,235.32000732421875,204.05459594726562,93483900,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-03-29,SPY,234.99000549316406,235.80999755859375,234.72999572753906,235.5399932861328,204.2454071044922,61950400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-03-30,SPY,235.47000122070312,236.52000427246094,235.27000427246094,236.2899932861328,204.895751953125,56737900,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-03-31,SPY,235.89999389648438,236.50999450683594,235.67999267578125,235.74000549316406,204.41879272460938,73733100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-04-03,SPY,235.8000030517578,236.02999877929688,233.91000366210938,235.3300018310547,204.0633087158203,85546500,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-04-04,SPY,235.0,235.5800018310547,234.55999755859375,235.47999572753906,204.19334411621094,56466200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-04-05,SPY,236.25999450683594,237.38999938964844,234.5399932861328,234.77999877929688,203.5863494873047,108800600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-04-06,SPY,234.94000244140625,236.0399932861328,234.42999267578125,235.44000244140625,204.15866088867188,69135800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-04-07,SPY,235.14999389648438,236.0,234.63999938964844,235.1999969482422,203.9505615234375,74412300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-04-10,SPY,235.36000061035156,236.25999450683594,234.72999572753906,235.33999633789062,204.0719757080078,67615300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-04-11,SPY,234.89999389648438,235.17999267578125,233.33999633789062,235.05999755859375,203.8291473388672,88045300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-04-12,SPY,234.74000549316406,234.9600067138672,233.77000427246094,234.02999877929688,202.9359893798828,81864400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-04-13,SPY,233.63999938964844,234.49000549316406,232.50999450683594,232.50999450683594,201.61795043945312,92880400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-04-17,SPY,233.11000061035156,234.57000732421875,232.8800048828125,234.57000732421875,203.40426635742188,68405400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-04-18,SPY,233.72000122070312,234.49000549316406,233.0800018310547,233.8699951171875,202.7972869873047,83225800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-04-19,SPY,234.52000427246094,234.9499969482422,233.17999267578125,233.44000244140625,202.42437744140625,68699900,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-04-20,SPY,234.14999389648438,235.85000610351562,233.77999877929688,235.33999633789062,204.0719757080078,92572200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-04-21,SPY,235.25,235.30999755859375,234.1300048828125,234.58999633789062,203.4215850830078,110389800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-04-24,SPY,237.17999267578125,237.41000366210938,234.55999755859375,237.1699981689453,205.6587677001953,119209900,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-04-25,SPY,237.91000366210938,238.9499969482422,237.80999755859375,238.5500030517578,206.85548400878906,76698300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-04-26,SPY,238.50999450683594,239.52999877929688,238.35000610351562,238.39999389648438,206.72544860839844,84702500,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-04-27,SPY,238.77000427246094,238.9499969482422,237.97999572753906,238.60000610351562,206.8988494873047,57410300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-04-28,SPY,238.89999389648438,238.92999267578125,237.92999267578125,238.0800018310547,206.44789123535156,63532800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-05-01,SPY,238.67999267578125,239.1699981689453,238.1999969482422,238.67999267578125,206.96820068359375,66882500,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-05-02,SPY,238.83999633789062,238.97999572753906,238.3000030517578,238.77000427246094,207.0462188720703,57375700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-05-03,SPY,238.77000427246094,238.8800048828125,237.6999969482422,238.47999572753906,206.7947235107422,73137700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-05-04,SPY,238.8300018310547,238.9199981689453,237.77999877929688,238.75999450683594,207.0375518798828,61462700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-05-05,SPY,239.19000244140625,239.72000122070312,238.67999267578125,239.6999969482422,207.85267639160156,62001300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-05-08,SPY,239.75,239.9199981689453,239.1699981689453,239.66000366210938,207.81802368164062,48385700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-05-09,SPY,239.9600067138672,240.19000244140625,239.0399932861328,239.44000244140625,207.627197265625,51363200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-05-10,SPY,239.38999938964844,239.8699951171875,239.14999389648438,239.8699951171875,208.00009155273438,54293800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-05-11,SPY,239.35000610351562,239.57000732421875,238.1300048828125,239.3800048828125,207.57521057128906,62358300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-05-12,SPY,239.08999633789062,239.42999267578125,238.6699981689453,238.97999572753906,207.2283172607422,53912700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-05-15,SPY,239.47000122070312,240.44000244140625,239.4499969482422,240.3000030517578,208.3729705810547,61918900,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-05-16,SPY,240.63999938964844,240.6699981689453,239.6300048828125,240.0800018310547,208.18215942382812,51241800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-05-17,SPY,240.0800018310547,240.0800018310547,235.75,235.82000732421875,204.4882049560547,172174100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-05-18,SPY,235.72999572753906,237.75,235.42999267578125,236.77000427246094,205.31199645996094,107047700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-05-19,SPY,237.3300018310547,239.0800018310547,237.27000427246094,238.30999755859375,206.64736938476562,115011400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-05-22,SPY,238.89999389648438,239.7100067138672,238.82000732421875,239.52000427246094,207.69659423828125,61010600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-05-23,SPY,239.9499969482422,240.24000549316406,239.50999450683594,240.0500030517578,208.1562042236328,48341700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-05-24,SPY,240.32000732421875,240.72999572753906,239.92999267578125,240.61000061035156,208.6417694091797,46927700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-05-25,SPY,241.1999969482422,242.0800018310547,240.9600067138672,241.75999450683594,209.63902282714844,64071700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-05-26,SPY,241.5399932861328,241.89999389648438,241.4499969482422,241.7100067138672,209.5955810546875,46629900,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-05-30,SPY,241.33999633789062,241.7899932861328,241.16000366210938,241.5,209.41351318359375,35201900,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-05-31,SPY,241.83999633789062,241.8800048828125,240.63999938964844,241.44000244140625,209.3614501953125,91796000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-06-01,SPY,241.97000122070312,243.3800048828125,241.63999938964844,243.36000061035156,211.0264129638672,68962000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-06-02,SPY,243.4199981689453,244.35000610351562,243.0800018310547,244.1699981689453,211.72879028320312,88666100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-06-05,SPY,243.97000122070312,244.3000030517578,243.75999450683594,243.99000549316406,211.57264709472656,44698800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-06-06,SPY,243.33999633789062,243.97999572753906,243.1199951171875,243.2100067138672,210.89633178710938,50375400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-06-07,SPY,243.60000610351562,243.9199981689453,242.8300018310547,243.66000366210938,211.2864990234375,54144300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-06-08,SPY,243.77000427246094,244.3300018310547,243.1699981689453,243.77999877929688,211.3905487060547,65950700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-06-09,SPY,244.08999633789062,245.00999450683594,241.9499969482422,243.41000366210938,211.0697021484375,132256400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-06-12,SPY,243.1300048828125,243.4199981689453,242.3800048828125,243.36000061035156,211.0264129638672,86108100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-06-13,SPY,243.97999572753906,244.61000061035156,243.5800018310547,244.5500030517578,212.05828857421875,60067000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-06-14,SPY,244.86000061035156,244.8699951171875,243.2899932861328,244.24000549316406,211.78952026367188,78602300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-06-15,SPY,242.67999267578125,243.91000366210938,242.36000061035156,243.77000427246094,211.38194274902344,66464900,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-06-16,SPY,242.77000427246094,242.8300018310547,241.6300048828125,242.63999938964844,211.4281005859375,84553100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-06-19,SPY,243.58999633789062,244.72999572753906,243.47999572753906,244.66000366210938,213.18824768066406,65123800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-06-20,SPY,244.25,244.25999450683594,242.99000549316406,243.00999450683594,211.7505340576172,56906400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-06-21,SPY,243.4600067138672,243.58999633789062,242.41000366210938,242.9499969482422,211.6981964111328,55977600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-06-22,SPY,242.9600067138672,243.52999877929688,242.63999938964844,242.83999633789062,211.60238647460938,44148100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-06-23,SPY,242.91000366210938,243.50999450683594,242.47000122070312,243.1300048828125,211.8550567626953,66986800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-06-26,SPY,243.89999389648438,244.3800048828125,243.0500030517578,243.2899932861328,211.99447631835938,56700500,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-06-27,SPY,243.0399932861328,243.3800048828125,241.30999755859375,241.3300018310547,210.28659057617188,82247700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-06-28,SPY,242.5,243.72000122070312,242.22999572753906,243.49000549316406,212.16879272460938,70042600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-06-29,SPY,243.66000366210938,243.72000122070312,239.9600067138672,241.35000610351562,210.30406188964844,106949700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-06-30,SPY,242.27999877929688,242.7100067138672,241.5800018310547,241.8000030517578,210.69615173339844,86820700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-07-03,SPY,242.8800048828125,243.3800048828125,242.2100067138672,242.2100067138672,211.0534210205078,39153800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-07-05,SPY,242.6300048828125,243.00999450683594,241.6999969482422,242.77000427246094,211.5413360595703,54427600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-07-06,SPY,241.88999938964844,242.02999877929688,240.33999633789062,240.5500030517578,209.60694885253906,65400800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-07-07,SPY,241.2100067138672,242.27999877929688,240.55999755859375,242.11000061035156,210.96627807617188,57972300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-07-10,SPY,242.11000061035156,242.8000030517578,241.75999450683594,242.3699951171875,211.1928253173828,36663300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-07-11,SPY,242.3699951171875,242.5500030517578,240.85000610351562,242.19000244140625,211.03599548339844,50354600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-07-12,SPY,243.3000030517578,244.1999969482422,243.3000030517578,244.00999450683594,212.62185668945312,59610400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-07-13,SPY,244.02000427246094,244.5500030517578,243.75999450683594,244.4199981689453,212.97915649414062,39471600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-07-14,SPY,244.4199981689453,245.97000122070312,244.30999755859375,245.55999755859375,213.97247314453125,60262700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-07-17,SPY,245.47000122070312,245.91000366210938,245.3300018310547,245.52999877929688,213.9463653564453,33531900,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-07-18,SPY,245.05999755859375,245.72000122070312,244.6699981689453,245.66000366210938,214.05966186523438,42742500,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-07-19,SPY,246.02000427246094,247.0,246.00999450683594,246.99000549316406,215.21853637695312,51034300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-07-20,SPY,247.27999877929688,247.4199981689453,246.47000122070312,247.10000610351562,215.31439208984375,47135200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-07-21,SPY,246.44000244140625,246.91000366210938,246.17999267578125,246.8800048828125,215.12265014648438,82340800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-07-24,SPY,246.7899932861328,246.97999572753906,246.27999877929688,246.82000732421875,215.0704345703125,46622300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-07-25,SPY,247.67999267578125,247.8000030517578,247.16000366210938,247.4199981689453,215.5932159423828,54915600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-07-26,SPY,247.75,247.7899932861328,247.1300048828125,247.42999267578125,215.6019287109375,47575400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-07-27,SPY,247.9600067138672,248.0,245.67999267578125,247.1999969482422,215.4015350341797,70766600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-07-28,SPY,246.64999389648438,247.05999755859375,246.1300048828125,246.91000366210938,215.1488800048828,50088400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-07-31,SPY,247.3699951171875,247.47999572753906,246.52999877929688,246.77000427246094,215.02684020996094,65838700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-08-01,SPY,247.4600067138672,247.5,246.72000122070312,247.32000732421875,215.506103515625,55050400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-08-02,SPY,247.47000122070312,247.60000610351562,246.3699951171875,247.44000244140625,215.61065673828125,47211200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-08-03,SPY,247.30999755859375,247.33999633789062,246.63999938964844,246.9600067138672,215.19236755371094,40856000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-08-04,SPY,247.52000427246094,247.7899932861328,246.97000122070312,247.41000366210938,215.58450317382812,60191800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-08-07,SPY,247.49000549316406,247.8699951171875,247.3699951171875,247.8699951171875,215.9852752685547,31995000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-08-08,SPY,247.50999450683594,248.91000366210938,246.8300018310547,247.25999450683594,215.45376586914062,61719400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-08-09,SPY,246.47000122070312,247.30999755859375,246.05999755859375,247.25,215.44508361816406,62632600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-08-10,SPY,246.2899932861328,246.44000244140625,243.6999969482422,243.75999450683594,212.40408325195312,120479500,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-08-11,SPY,244.02000427246094,244.8000030517578,243.75,244.1199951171875,212.7177276611328,74869900,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-08-14,SPY,245.58999633789062,246.7899932861328,245.5500030517578,246.5399932861328,214.82643127441406,73291900,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-08-15,SPY,246.97999572753906,247.0,246.16000366210938,246.50999450683594,214.80026245117188,55242700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-08-16,SPY,247.11000061035156,247.57000732421875,246.4499969482422,246.94000244140625,215.1749725341797,56715500,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-08-17,SPY,246.24000549316406,246.60000610351562,243.08999633789062,243.08999633789062,211.8201904296875,128490400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-08-18,SPY,242.89999389648438,244.19000244140625,242.1999969482422,242.7100067138672,211.48910522460938,136748000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-08-21,SPY,242.63999938964844,243.1999969482422,241.8300018310547,242.89999389648438,211.6546173095703,65469700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-08-22,SPY,243.57000732421875,245.6199951171875,243.5500030517578,245.44000244140625,213.86793518066406,63140100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-08-23,SPY,244.3300018310547,245.0500030517578,244.16000366210938,244.55999755859375,213.1011199951172,50203800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-08-24,SPY,245.0,245.17999267578125,243.75,243.99000549316406,212.6044158935547,50741700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-08-25,SPY,244.89999389648438,245.61000061035156,244.38999938964844,244.55999755859375,213.1011199951172,64445900,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-08-28,SPY,245.1699981689453,245.1999969482422,244.08999633789062,244.57000732421875,213.10983276367188,40565600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-08-29,SPY,243.05999755859375,245.14999389648438,242.92999267578125,244.85000610351562,213.3538360595703,51135700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-08-30,SPY,244.8300018310547,246.32000732421875,244.6199951171875,246.00999450683594,214.3646240234375,62030800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-08-31,SPY,246.72000122070312,247.77000427246094,246.0500030517578,247.49000549316406,215.65426635742188,103803900,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-09-01,SPY,247.9199981689453,248.3300018310547,247.6699981689453,247.83999633789062,215.9591827392578,62007000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-09-05,SPY,247.25999450683594,247.52000427246094,244.9499969482422,246.05999755859375,214.408203125,91398800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-09-06,SPY,246.83999633789062,247.27999877929688,246.22999572753906,246.89999389648438,215.14012145996094,57916900,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-09-07,SPY,247.25,247.27000427246094,246.39999389648438,246.8699951171875,215.1139373779297,58034700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-09-08,SPY,246.5399932861328,247.11000061035156,246.3000030517578,246.5800018310547,214.8612823486328,63832800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-09-11,SPY,248.0399932861328,249.3000030517578,248.02000427246094,249.2100067138672,217.15296936035156,71364800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-09-12,SPY,249.6300048828125,250.08999633789062,249.4199981689453,250.0500030517578,217.8849334716797,56896000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-09-13,SPY,249.72000122070312,250.2100067138672,249.58999633789062,250.1699981689453,217.98948669433594,59228000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-09-14,SPY,249.8000030517578,250.32000732421875,249.60000610351562,250.08999633789062,217.91973876953125,95446300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-09-15,SPY,248.69000244140625,249.2899932861328,248.57000732421875,249.19000244140625,218.21316528320312,95432400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-09-18,SPY,249.61000061035156,250.1199951171875,249.27999877929688,249.72000122070312,218.67726135253906,46235200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-09-19,SPY,250.0,250.07000732421875,249.60000610351562,249.97000122070312,218.8961639404297,47108100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-09-20,SPY,250.07000732421875,250.19000244140625,248.9199981689453,250.05999755859375,218.97496032714844,59574100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-09-21,SPY,249.8800048828125,249.97999572753906,249.19000244140625,249.38999938964844,218.3882598876953,48211400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-09-22,SPY,249.0500030517578,249.6300048828125,249.02000427246094,249.44000244140625,218.43206787109375,51214000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-09-25,SPY,249.14999389648438,249.5500030517578,248.0800018310547,248.92999267578125,217.98544311523438,57064400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-09-26,SPY,249.4199981689453,249.6999969482422,248.80999755859375,249.0800018310547,218.11683654785156,54082000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-09-27,SPY,249.8800048828125,250.49000549316406,248.8699951171875,250.0500030517578,218.9662322998047,81001400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-09-28,SPY,249.72999572753906,250.44000244140625,249.6300048828125,250.35000610351562,219.2289581298828,44778800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-09-29,SPY,250.33999633789062,251.32000732421875,250.1300048828125,251.22999572753906,219.99952697753906,85578000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-10-02,SPY,251.49000549316406,252.32000732421875,251.2899932861328,252.32000732421875,220.9540252685547,59023000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-10-03,SPY,252.32000732421875,252.88999938964844,252.22999572753906,252.86000061035156,221.42689514160156,66810200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-10-04,SPY,252.69000244140625,253.44000244140625,252.55999755859375,253.16000366210938,221.6896209716797,55953600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-10-05,SPY,253.5399932861328,254.67999267578125,253.1999969482422,254.66000366210938,223.00314331054688,63522800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-10-06,SPY,254.14999389648438,254.6999969482422,253.85000610351562,254.3699951171875,222.74920654296875,80646000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-10-09,SPY,254.6300048828125,254.6999969482422,253.64999389648438,253.9499969482422,222.38140869140625,35803100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2017-10-10,SPY,254.60000610351562,255.0500030517578,253.97999572753906,254.6199951171875,222.96812438964844,43057400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
